tracker,id,x,y,z,timestamp
Tracker_Raw,36793036149F,3.68,1.867,1.5,2024-05-17T20:34:36.074625Z
Tracker_Raw,36793036149F,3.637,1.792,1.5,2024-05-17T20:34:36.317351Z
Tracker_Raw,36793036149F,3.634,1.854,1.5,2024-05-17T20:34:36.602317Z
Tracker_Raw,36793036149F,3.625,1.882,1.5,2024-05-17T20:34:36.846378Z
Tracker_Raw,36793036149F,3.641,1.902,1.5,2024-05-17T20:34:37.094375Z
Tracker_Raw,36793036149F,3.64,1.906,1.5,2024-05-17T20:34:37.349283Z
Tracker_Raw,36793036149F,3.674,1.861,1.5,2024-05-17T20:34:37.601028Z
Tracker_Raw,36793036149F,3.615,1.645,1.5,2024-05-17T20:34:37.887119Z
Tracker_Raw,36793036149F,3.676,1.782,1.5,2024-05-17T20:34:38.128500Z
Tracker_Raw,36793036149F,3.658,1.902,1.5,2024-05-17T20:34:38.369503Z
Tracker_Raw,36793036149F,3.625,1.982,1.5,2024-05-17T20:34:38.613786Z
Tracker_Raw,36793036149F,3.591,1.911,1.5,2024-05-17T20:34:38.860853Z
Tracker_Raw,36793036149F,3.552,1.965,1.5,2024-05-17T20:34:39.146671Z
Tracker_Raw,36793036149F,3.584,1.978,1.5,2024-05-17T20:34:39.380693Z
Tracker_Raw,36793036149F,3.611,1.999,1.5,2024-05-17T20:34:39.645034Z
Tracker_Raw,36793036149F,3.66,1.818,1.5,2024-05-17T20:34:39.892683Z
Tracker_Raw,36793036149F,3.588,1.898,1.5,2024-05-17T20:34:40.137583Z
Tracker_Raw,36793036149F,3.541,1.787,1.5,2024-05-17T20:34:40.414271Z
Tracker_Raw,36793036149F,3.502,1.847,1.5,2024-05-17T20:34:40.672390Z
Tracker_Raw,36793036149F,3.55,1.913,1.5,2024-05-17T20:34:40.919199Z
Tracker_Raw,36793036149F,3.626,1.837,1.5,2024-05-17T20:34:41.158958Z
Tracker_Raw,36793036149F,3.581,1.713,1.5,2024-05-17T20:34:41.421358Z
Tracker_Raw,36793036149F,3.552,1.745,1.5,2024-05-17T20:34:41.710856Z
Tracker_Raw,36793036149F,3.592,1.816,1.5,2024-05-17T20:34:41.944739Z
Tracker_Raw,36793036149F,3.581,1.911,1.5,2024-05-17T20:34:42.195464Z
Tracker_Raw,36793036149F,3.621,1.896,1.5,2024-05-17T20:34:42.440244Z
Tracker_Raw,36793036149F,3.614,1.872,1.5,2024-05-17T20:34:42.686031Z
Tracker_Raw,36793036149F,3.581,1.839,1.5,2024-05-17T20:34:42.971682Z
Tracker_Raw,36793036149F,3.539,1.896,1.5,2024-05-17T20:34:43.215455Z
