tracker,id,x,y,z,timestamp
Tracker,36793036149F,5.524,3.343,1.5,2024-05-17T18:59:04.444479Z
Tracker,36793036149F,5.521,3.329,1.5,2024-05-17T18:59:04.692959Z
Tracker,36793036149F,5.549,3.335,1.5,2024-05-17T18:59:04.937056Z
Tracker,36793036149F,5.543,3.358,1.5,2024-05-17T18:59:05.228885Z
Tracker,36793036149F,5.532,3.36,1.5,2024-05-17T18:59:05.484906Z
Tracker,36793036149F,5.517,3.347,1.5,2024-05-17T18:59:05.727137Z
Tracker,36793036149F,5.511,3.368,1.5,2024-05-17T18:59:05.968824Z
Tracker,36793036149F,5.532,3.367,1.5,2024-05-17T18:59:06.211432Z
Tracker,36793036149F,5.55,3.384,1.5,2024-05-17T18:59:06.498007Z
Tracker,36793036149F,5.546,3.365,1.5,2024-05-17T18:59:06.737197Z
Tracker,36793036149F,5.559,3.363,1.5,2024-05-17T18:59:06.978872Z
Tracker,36793036149F,5.587,3.351,1.5,2024-05-17T18:59:07.226042Z
Tracker,36793036149F,5.567,3.361,1.5,2024-05-17T18:59:07.473191Z
Tracker,36793036149F,5.545,3.367,1.5,2024-05-17T18:59:07.756345Z
Tracker,36793036149F,5.531,3.35,1.5,2024-05-17T18:59:08.000243Z
Tracker,36793036149F,5.517,3.33,1.5,2024-05-17T18:59:08.241998Z
Tracker,36793036149F,5.508,3.328,1.5,2024-05-17T18:59:08.488278Z
Tracker,36793036149F,5.51,3.359,1.5,2024-05-17T18:59:08.729912Z
Tracker,36793036149F,5.501,3.348,1.5,2024-05-17T18:59:09.025899Z
Tracker,36793036149F,5.5,3.35,1.5,2024-05-17T18:59:09.276582Z
Tracker,36793036149F,5.505,3.361,1.5,2024-05-17T18:59:09.525401Z
Tracker,36793036149F,5.51,3.343,1.5,2024-05-17T18:59:09.771546Z
Tracker,36793036149F,5.508,3.308,1.5,2024-05-17T18:59:10.016921Z
Tracker,36793036149F,5.508,3.322,1.5,2024-05-17T18:59:10.312328Z
Tracker,36793036149F,5.486,3.313,1.5,2024-05-17T18:59:10.563805Z
Tracker,36793036149F,5.487,3.322,1.5,2024-05-17T18:59:10.812682Z
Tracker,36793036149F,5.489,3.323,1.5,2024-05-17T18:59:11.061210Z
Tracker,36793036149F,5.499,3.323,1.5,2024-05-17T18:59:11.308818Z
Tracker,36793036149F,5.506,3.322,1.5,2024-05-17T18:59:11.596360Z
Tracker,36793036149F,5.498,3.32,1.5,2024-05-17T18:59:11.842245Z
Tracker,36793036149F,5.484,3.306,1.5,2024-05-17T18:59:12.086727Z
Tracker,36793036149F,5.489,3.325,1.5,2024-05-17T18:59:12.334689Z
Tracker,36793036149F,5.494,3.336,1.5,2024-05-17T18:59:12.584724Z
Tracker,36793036149F,5.493,3.333,1.5,2024-05-17T18:59:12.871237Z
Tracker,36793036149F,5.486,3.334,1.5,2024-05-17T18:59:13.118052Z
Tracker,36793036149F,5.491,3.329,1.5,2024-05-17T18:59:13.363713Z
Tracker,36793036149F,5.478,3.338,1.5,2024-05-17T18:59:13.610940Z
Tracker,36793036149F,5.48,3.34,1.5,2024-05-17T18:59:13.860843Z
Tracker,36793036149F,5.471,3.332,1.5,2024-05-17T18:59:14.148345Z
Tracker,36793036149F,5.473,3.317,1.5,2024-05-17T18:59:14.405007Z
Tracker,36793036149F,5.493,3.302,1.5,2024-05-17T18:59:14.648696Z
Tracker,36793036149F,5.492,3.295,1.5,2024-05-17T18:59:14.892552Z
Tracker,36793036149F,5.479,3.315,1.5,2024-05-17T18:59:15.134094Z
Tracker,36793036149F,5.476,3.326,1.5,2024-05-17T18:59:15.425486Z
Tracker,36793036149F,5.483,3.337,1.5,2024-05-17T18:59:15.672469Z
Tracker,36793036149F,5.492,3.345,1.5,2024-05-17T18:59:15.924932Z
Tracker,36793036149F,5.488,3.347,1.5,2024-05-17T18:59:16.175326Z
Tracker,36793036149F,5.478,3.333,1.5,2024-05-17T18:59:16.415922Z
Tracker,36793036149F,5.473,3.31,1.5,2024-05-17T18:59:16.702271Z
Tracker,36793036149F,5.481,3.297,1.5,2024-05-17T18:59:16.952436Z
Tracker,36793036149F,5.557,3.346,1.5,2024-05-17T18:59:17.200619Z
Tracker,36793036149F,5.527,3.347,1.5,2024-05-17T18:59:17.449285Z
Tracker,36793036149F,5.841,3.412,1.5,2024-05-17T18:59:17.694523Z
Tracker,36793036149F,5.835,3.387,1.5,2024-05-17T18:59:17.980127Z
Tracker,36793036149F,5.69,3.366,1.5,2024-05-17T18:59:18.227886Z
Tracker,36793036149F,5.613,3.358,1.5,2024-05-17T18:59:18.473063Z
Tracker,36793036149F,5.823,3.421,1.5,2024-05-17T18:59:18.720261Z
Tracker,36793036149F,5.694,3.381,1.5,2024-05-17T18:59:18.967293Z
