tracker,id,x,y,z,timestamp
Tracker_Raw,36793036149F,0.775,0.143,1.5,2024-05-17T19:27:36.589890Z
Tracker_Raw,36793036149F,0.769,0.143,1.5,2024-05-17T19:27:36.835834Z
Tracker_Raw,36793036149F,0.775,0.148,1.5,2024-05-17T19:27:37.082528Z
Tracker_Raw,36793036149F,0.776,0.145,1.5,2024-05-17T19:27:37.330092Z
Tracker_Raw,36793036149F,0.766,0.136,1.5,2024-05-17T19:27:37.620442Z
Tracker_Raw,36793036149F,0.771,0.123,1.5,2024-05-17T19:27:37.865013Z
Tracker_Raw,36793036149F,0.794,0.156,1.5,2024-05-17T19:27:38.119049Z
Tracker_Raw,36793036149F,0.753,0.06,1.5,2024-05-17T19:27:38.361957Z
Tracker_Raw,36793036149F,0.706,-0.044,1.5,2024-05-17T19:27:38.607074Z
Tracker_Raw,36793036149F,0.663,-0.137,1.5,2024-05-17T19:27:38.897581Z
Tracker_Raw,36793036149F,0.659,-0.186,1.5,2024-05-17T19:27:39.141885Z
Tracker_Raw,36793036149F,0.593,-0.217,1.5,2024-05-17T19:27:39.381635Z
Tracker_Raw,36793036149F,0.465,-0.003,1.5,2024-05-17T19:27:39.634400Z
Tracker_Raw,36793036149F,0.281,0.141,1.5,2024-05-17T19:27:39.886031Z
Tracker_Raw,36793036149F,0.275,0.187,1.5,2024-05-17T19:27:40.172831Z
Tracker_Raw,36793036149F,0.204,0.19,1.5,2024-05-17T19:27:40.415829Z
Tracker_Raw,36793036149F,0.352,0.013,1.5,2024-05-17T19:27:40.659822Z
Tracker_Raw,36793036149F,0.517,-0.029,1.5,2024-05-17T19:27:40.902435Z
Tracker_Raw,36793036149F,0.546,-0.133,1.5,2024-05-17T19:27:41.147151Z
Tracker_Raw,36793036149F,0.525,-0.15,1.5,2024-05-17T19:27:41.433015Z
Tracker_Raw,36793036149F,0.668,-0.034,1.5,2024-05-17T19:27:41.679843Z
Tracker_Raw,36793036149F,0.725,0.05,1.5,2024-05-17T19:27:41.920023Z
Tracker_Raw,36793036149F,0.759,0.039,1.5,2024-05-17T19:27:42.161697Z
Tracker_Raw,36793036149F,0.773,0.066,1.5,2024-05-17T19:27:42.409326Z
Tracker_Raw,36793036149F,0.78,0.061,1.5,2024-05-17T19:27:42.693507Z
Tracker_Raw,36793036149F,0.78,0.073,1.5,2024-05-17T19:27:42.935352Z
Tracker_Raw,36793036149F,0.78,0.113,1.5,2024-05-17T19:27:43.174887Z
Tracker_Raw,36793036149F,0.785,0.107,1.5,2024-05-17T19:27:43.427221Z
Tracker_Raw,36793036149F,0.789,0.087,1.5,2024-05-17T19:27:43.676368Z
Tracker_Raw,36793036149F,0.787,0.115,1.5,2024-05-17T19:27:43.966678Z
Tracker_Raw,36793036149F,0.784,0.107,1.5,2024-05-17T19:27:44.209439Z
Tracker_Raw,36793036149F,0.794,0.109,1.5,2024-05-17T19:27:44.455271Z
Tracker_Raw,36793036149F,0.794,0.11,1.5,2024-05-17T19:27:44.706072Z
Tracker_Raw,36793036149F,0.795,0.112,1.5,2024-05-17T19:27:44.953540Z
Tracker_Raw,36793036149F,0.813,0.076,1.5,2024-05-17T19:27:45.243645Z
