tracker,id,x,y,z,timestamp
Tracker_Raw,36793036149F,5.398,3.327,1.5,2024-05-17T19:39:20.796594Z
Tracker_Raw,36793036149F,5.42,3.334,1.5,2024-05-17T19:39:21.049122Z
Tracker_Raw,36793036149F,5.413,3.345,1.5,2024-05-17T19:39:21.315588Z
Tracker_Raw,36793036149F,5.412,3.353,1.5,2024-05-17T19:39:21.598898Z
Tracker_Raw,36793036149F,5.402,3.367,1.5,2024-05-17T19:39:21.859264Z
Tracker_Raw,36793036149F,5.414,3.377,1.5,2024-05-17T19:39:22.119517Z
Tracker_Raw,36793036149F,5.414,3.368,1.5,2024-05-17T19:39:22.380782Z
Tracker_Raw,36793036149F,5.317,-0.186,1.5,2024-05-17T19:40:24.819781Z
Tracker_Raw,36793036149F,5.324,-0.157,1.5,2024-05-17T19:40:25.065927Z
Tracker_Raw,36793036149F,5.323,-0.158,1.5,2024-05-17T19:40:25.314311Z
Tracker_Raw,36793036149F,5.302,-0.123,1.5,2024-05-17T19:40:25.566265Z
Tracker_Raw,36793036149F,5.115,-0.107,1.5,2024-05-17T19:40:25.855834Z
Tracker_Raw,36793036149F,5.07,0.018,1.5,2024-05-17T19:40:26.100299Z
Tracker_Raw,36793036149F,5.13,0.33,1.5,2024-05-17T19:40:26.346116Z
Tracker_Raw,36793036149F,5.232,0.637,1.5,2024-05-17T19:40:26.595634Z
Tracker_Raw,36793036149F,5.402,1.027,1.5,2024-05-17T19:40:26.848286Z
Tracker_Raw,36793036149F,5.349,1.431,1.5,2024-05-17T19:40:27.138157Z
Tracker_Raw,36793036149F,5.371,1.848,1.5,2024-05-17T19:40:27.386410Z
Tracker_Raw,36793036149F,5.382,2.105,1.5,2024-05-17T19:40:27.632295Z
Tracker_Raw,36793036149F,5.358,2.398,1.5,2024-05-17T19:40:27.873378Z
Tracker_Raw,36793036149F,5.341,2.796,1.5,2024-05-17T19:40:28.120720Z
Tracker_Raw,36793036149F,5.335,3.036,1.5,2024-05-17T19:40:28.407808Z
Tracker_Raw,36793036149F,5.347,3.169,1.5,2024-05-17T19:40:28.655342Z
Tracker_Raw,36793036149F,5.365,3.223,1.5,2024-05-17T19:40:28.903833Z
Tracker_Raw,36793036149F,5.377,3.259,1.5,2024-05-17T19:40:29.154355Z
Tracker_Raw,36793036149F,5.373,3.308,1.5,2024-05-17T19:40:29.399184Z
Tracker_Raw,36793036149F,5.376,3.331,1.5,2024-05-17T19:40:29.685857Z
Tracker_Raw,36793036149F,5.393,3.369,1.5,2024-05-17T19:40:29.935550Z
Tracker_Raw,36793036149F,5.396,3.356,1.5,2024-05-17T19:40:30.186804Z
Tracker_Raw,36793036149F,5.405,3.351,1.5,2024-05-17T19:40:30.431020Z
Tracker_Raw,36793036149F,5.427,3.361,1.5,2024-05-17T19:40:30.682437Z
